Bahamas,12,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Bahamas,12,Lait - Excl Beurre,animal,39494.52,186.0,9.96,11.31
Bahamas,12,"Mollusques, Autres",animal,546.65,1.0,0.13,0.01
Bahamas,12,Oeufs,animal,2337.4,23.0,1.7,1.53
Bahamas,12,Perciform,animal,1311.96,4.0,0.81,0.07
Bahamas,12,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Bahamas,12,Poissons Eau Douce,animal,395.85,2.0,0.31,0.08
Bahamas,12,"Poissons Marins, Autres",animal,309.14,2.0,0.3,0.07
Bahamas,12,Poissons Pelagiques,animal,5070.65,34.0,3.86,1.86
Bahamas,12,Viande d'Ovins/Caprins,animal,1967.94,27.0,2.03,2.03
Bahamas,12,Viande de Bovins,animal,7509.840000000001,77.0,9.11,4.22
Bahamas,12,Viande de Suides,animal,12342.98,175.0,9.11,14.8
Bahamas,12,Viande de Volailles,animal,17243.98,186.0,15.78,13.23
Bahamas,12,"Viande, Autre",animal,214.88999999999996,3.0,0.28,0.2
Bangladesh,16,Abats Comestible,animal,92391.05,2.0,0.26,0.07
Bangladesh,16,Animaux Aquatiques Autre,animal,0.0,0.0,0.0,0.0
Bangladesh,16,"Beurre, Ghee",animal,31319.0,5.0,0.0,0.53
Bangladesh,16,Cephalopodes,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Crustacés,animal,178518.29999999996,2.0,0.31,0.02
Bangladesh,16,Crème,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Graisses Animales Crue,animal,20357.35,3.0,0.01,0.34
Bangladesh,16,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Lait - Excl Beurre,animal,3430996.45,37.0,2.05,2.0
Bangladesh,16,"Mollusques, Autres",animal,0.0,0.0,0.0,0.0
Bangladesh,16,Oeufs,animal,325717.6,9.0,0.64,0.62
Bangladesh,16,Perciform,animal,93957.0,1.0,0.17,0.01
Bangladesh,16,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Poissons Eau Douce,animal,2546234.7000000007,29.0,4.53,1.04
Bangladesh,16,"Poissons Marins, Autres",animal,114314.35,1.0,0.22,0.04
Bangladesh,16,Poissons Pelagiques,animal,75165.6,1.0,0.14,0.03
Bangladesh,16,Viande d'Ovins/Caprins,animal,208271.35,6.0,0.56,0.35
Bangladesh,16,Viande de Bovins,animal,200441.6,6.0,0.54,0.41
Bangladesh,16,Viande de Suides,animal,0.0,0.0,0.0,0.0
Bangladesh,16,Viande de Volailles,animal,219233.0,6.0,0.44,0.46
Bangladesh,16,"Viande, Autre",animal,15659.5,0.0,0.06,0.0
Barbade,14,Abats Comestible,animal,629.85,7.0,1.1,0.2
Barbade,14,"Beurre, Ghee",animal,213.75,15.0,0.02,1.67
Barbade,14,Cephalopodes,animal,91.2,1.0,0.13,0.01
Barbade,14,Crustacés,animal,524.4,2.0,0.42,0.02
Barbade,14,Crème,animal,684.0,13.0,0.17,1.27
Barbade,14,Graisses Animales Crue,animal,627.0,38.0,0.01,4.18
Barbade,14,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.0
Barbade,14,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Barbade,14,Lait - Excl Beurre,animal,31486.8,185.0,10.21,10.11
Barbade,14,"Mollusques, Autres",animal,162.45,0.0,0.04,0.01
Barbade,14,Oeufs,animal,2738.85,34.0,2.61,2.27
Barbade,14,Perciform,animal,769.5,4.0,0.88,0.05
Barbade,14,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Barbade,14,Poissons Eau Douce,animal,210.9,2.0,0.24,0.08
Barbade,14,"Poissons Marins, Autres",animal,2989.65,17.0,2.95,0.51
Barbade,14,Poissons Pelagiques,animal,6691.8,56.0,7.33,2.7
Barbade,14,Viande d'Ovins/Caprins,animal,1162.8,24.0,1.5,1.9
Barbade,14,Viande de Bovins,animal,3742.05,60.0,7.0,3.31
Barbade,14,Viande de Suides,animal,2365.5,50.0,1.72,4.45
Barbade,14,Viande de Volailles,animal,12146.7,180.0,14.19,13.3
Barbade,14,"Viande, Autre",animal,0.0,0.0,0.0,0.0
Belgique,255,Abats Comestible,animal,36421.12,10.0,1.66,0.32
Belgique,255,Animaux Aquatiques Autre,animal,666.24,0.0,0.01,0.0
Belgique,255,"Beurre, Ghee",animal,77728.0,138.0,0.17,15.56
Belgique,255,Cephalopodes,animal,2776.0,1.0,0.1,0.01
Belgique,255,Crustacés,animal,22652.16,3.0,0.5,0.03
Belgique,255,Crème,animal,107153.6,52.0,0.71,5.1
Belgique,255,Graisses Animales Crue,animal,120367.36,214.0,0.01,23.77
Belgique,255,Huiles de Foie de Poisso,animal,7883.84,18.0,0.0,1.94
Belgique,255,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Belgique,255,Lait - Excl Beurre,animal,2622653.76,379.0,23.91,22.77
Belgique,255,"Mollusques, Autres",animal,41862.08,2.0,0.3,0.03
Belgique,255,Oeufs,animal,139799.36,49.0,3.77,3.45
Belgique,255,Perciform,animal,81281.28,15.0,2.01,0.68
Belgique,255,Plantes Aquatiques,animal,0.0,0.0,0.0,0.0
Belgique,255,Poissons Eau Douce,animal,73064.32,12.0,1.76,0.45
Belgique,255,"Poissons Marins, Autres",animal,7328.64,2.0,0.22,0.05
Belgique,255,Poissons Pelagiques,animal,48968.64,13.0,1.56,0.66
Belgique,255,Viande d'Ovins/Caprins,animal,14657.28,9.0,0.49,0.81
Belgique,255,Viande de Bovins,animal,173555.52,45.0,5.5,2.34
Belgique,255,Viande de Suides,animal,429169.6,160.0,9.43,13.22
Belgique,255,Viande de Volailles,animal,135468.8,43.0,4.36,2.65
Belgique,255,"Viande, Autre",animal,23762.56,10.0,1.67,0.31
Belize,23,Abats Comestible,animal,249.0,2.0,0.37,0.06
Belize,23,"Beurre, Ghee",animal,92.96000000000001,5.0,0.01,0.62
Belize,23,Cephalopodes,animal,9.96,0.0,0.01,0.0
Belize,23,Crustacés,animal,903.0400000000001,5.0,0.98,0.05
Belize,23,Crème,animal,39.84,1.0,0.01,0.07
Belize,23,Graisses Animales Crue,animal,2337.28,139.0,0.09,15.59
Belize,23,Huiles de Foie de Poisso,animal,0.0,0.0,0.0,0.01
Belize,23,Huiles de Poissons,animal,0.0,0.0,0.0,0.0
Belize,23,Lait - Excl Beurre,animal,26659.6,124.0,7.24,4.68
Belize,23,"Mollusques, Autres",animal,1128.8,2.0,0.24,0.02
